1,CTC-0054|102|11.6524|-62.8557|-436.44|,-61.8306,31.2235,-22.082
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-66.6574,-25.8873,15.143
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-57.9045,-30.3881,2.29702
1,CTC-0054|102|11.6524|-62.8557|-436.44|,6.81947,1.65435,-1.65006
1,CTC-0054|102|11.6524|-62.8557|-436.44|,3.85072,-3.67995,-2.44357
1,CTC-0054|102|11.6524|-62.8557|-436.44|,6.6897,-4.55708,-1.74602
1,CTC-0054|102|11.6524|-62.8557|-436.44|,15.0568,-2.51439,1.72354
1,CTC-0054|102|11.6524|-62.8557|-436.44|,23.798,2.62677,-1.81278
1,CTC-0054|102|11.6524|-62.8557|-436.44|,29.6437,3.15318,-1.69802
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.7805,4.54079,0.97218
1,CTC-0054|102|11.6524|-62.8557|-436.44|,40.8818,7.94033,-5.75232
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.0743,-15.3538,7.48731
1,CTC-0054|102|11.6524|-62.8557|-436.44|,49.3849,-14.5238,10.404
1,CTC-0054|102|11.6524|-62.8557|-436.44|,50.7134,-12.8167,5.7233
1,CTC-0054|102|11.6524|-62.8557|-436.44|,52.2076,-18.099,10.1339
1,CTC-0054|102|11.6524|-62.8557|-436.44|,52.126,-17.7655,8.04488
1,CTC-0054|102|11.6524|-62.8557|-436.44|,51.7755,-26.3207,9.46959
